33.194903,33.087759,32.981400,32.875835,32.771071,32.667118,32.563984,32.461677,32.360207,32.259581,32.159809,32.060898,31.962859,31.865699,31.769428,31.674054,31.579586,31.486033,31.393403,31.301706,31.210951,31.121146,31.032301,30.944424,30.857524,30.771610,30.686691,30.602776,30.519873,30.437993,30.357143,30.277332,30.198570,30.120864,30.044224,29.968659,29.894177,29.820787,29.748497,29.677316,29.607253,29.538315,29.470512,29.403852,29.338343,29.273992,29.210809,29.148802,29.087977,29.028344,28.969910,28.912682,28.856669,28.801877,28.748315,28.695988,28.644906,28.595073,28.546498,28.499188,28.453148,28.408385,28.364906,28.322717,28.281824,28.242233,28.203950,28.166980,28.131328,28.097001,28.064002,28.032338,28.002012,27.973030,27.945395,27.919113,27.894186,27.870618,27.848415,27.827577,27.808110,27.790016,27.773298,27.757957,27.743998,27.731422,27.720230,27.710426,27.702009,27.694982,27.689346,27.685101,27.682248,27.680788,27.680721,27.682046,27.684764,27.688875,27.694377,27.701270,27.709552,27.719223,27.730280,27.742722,27.756548,27.771754,27.788339,27.806300,27.825634,27.846338,27.868409,27.891844,27.916638,27.942789,27.970292,27.999142,28.029337,28.060870,28.093738,28.127934,28.163456,28.200296,28.238450,28.277911,28.318676,28.360736,28.404087,28.448721,28.494634,28.541817,28.590265,28.639971,28.690928,28.743129,28.796567,28.851234,28.907123,28.964227,29.022537,29.082048,29.142749,29.204635,29.267696,29.331925,29.397314,29.463854,29.531537,29.600355,29.670299,29.741362,29.813534,29.886807,29.961172,30.036620,30.113144,30.190734,30.269381,30.349077,30.429813,30.511580,30.594369,30.678171,30.762978,30.848780,30.935568,31.023334,31.112069,31.201764,31.292410,31.383997,31.476518,31.569963,31.664323,31.759590,31.855754,31.952807,32.050740,32.149545,32.249212,32.349732,32.451098,32.553301,32.656331,32.760181,32.864841,32.970304,33.076560,33.183602,33.291421,33.400009,33.509357,33.619457,33.730301,33.841881,33.954188,34.067216,34.180955,34.295397,34.410536,34.526363,34.642870,34.760049,34.877894,34.996395,35.115546,35.235340,35.355768,35.476824,35.598500,35.720788,35.843682,35.967175,36.091259,36.215927,36.341172,36.466988,36.593368,36.720304,36.847790,36.975819,37.104386,37.233482,37.363102,37.493239,37.623888,37.755040,37.886691,38.018834,38.151463,38.284571,38.418154,38.552204,38.686715,38.821683,38.957101,39.092964,39.229265,39.365999,39.503161,39.640744,39.778744,39.917155,40.055972,40.195189,40.334801,40.474803,40.615190,40.755956,40.897097,41.038607,41.180482,41.322716,41.465305,41.608244,41.751528,41.895152,42.039113,42.183404,42.328022,42.472962,42.618219,42.763790,42.909669,43.055852,43.202336,43.349115,43.496186,43.643544,43.791185,43.939105,44.087300,44.235767,44.384500,44.533496,44.682751,44.832262,44.982024,45.132034,45.282287,45.432781,45.583511,45.734475,45.885667,46.037085,46.188725,46.340584,46.492657,46.644943,46.797437,46.950135,47.103036,47.256134,47.409427,47.562912,47.716586,47.870445,48.024486,48.178706,48.333102,48.487670,48.642409,48.797314,48.952383,49.107612,49.263000,49.418542,49.574237,49.730080,49.886070,50.042203,50.198478,50.354890,50.511437,50.668117,50.824926,50.981863,51.138924,51.296107,51.453409,51.610828,51.768361,51.926005,52.083759,52.241619,52.399583,52.557648,52.715813,52.874074,53.032430,53.190878,53.349415,53.508039,53.666748,53.825540,53.984411,54.143361,54.302387,54.461485,54.620655,54.779894,54.939200,55.098570,55.258003,55.417496,55.577047,55.736654,55.896315,56.056027,56.215790,56.375600,56.535455,56.695354,56.855294,57.015274,57.175291,57.335344,57.495430,57.655547,57.815694,57.975869,58.136069,58.296293,58.456539,58.616804,58.777088,58.937387,59.097701,59.258027,59.415726,59.576904,59.738012,59.899052,60.060026,60.220938,60.381791,60.542589,60.703336,60.864034,61.024687,61.185297,61.345865,61.506393,61.666882,61.827334,61.987748,62.148126,62.308466,62.468770,62.629036,62.789264,62.949454,63.109605,63.269717,63.429788,63.589817,63.749803,63.909746,64.069644,64.229496,64.389300,64.549056,64.708763,64.868418,65.028020,65.187569,65.347062,65.506499,65.665878,65.825198,65.984456,66.143652,66.302785,66.461852,66.620852,66.779785,66.938648,67.097439,67.256158,67.414803,67.573373,67.731865,67.890279,68.048613,68.206866,68.365035,68.523120,68.681119,68.839031,68.996854,69.154586,69.312226,69.469773,69.627225,69.784581,69.941839,70.098997,70.256054,70.413009,70.569860,70.726606,70.883245,71.039776,71.196197,71.352506,71.508703,71.664785,71.820752,71.976601,72.132331,72.287942,72.443430,72.598795,72.754036,72.909150,73.064137,73.218994,73.373721,73.528315,73.682776,73.837101,73.991290,74.145341,74.299252,74.453022,74.606649,74.760132,74.913469,75.066660,75.219701,75.372593,75.525332,75.677919,75.830351,75.982627,76.134745,76.286704,76.438502,76.590138,76.741610,76.892917,77.044057,77.195029,77.345831,77.496462,77.646920,77.797203,77.947311,78.097241,78.246993,78.396563,78.545952,78.695158,78.844178,78.993011,79.141657,79.290113,79.438377,79.586449,79.734326,79.882007,80.029491,80.176776,80.323860,80.470742,80.617421,80.763894,80.910160,81.056217,81.202065,81.347701,81.493124,81.638332,81.783324,81.928098,82.072652,82.216986,82.361096,82.504982,82.648642,82.792075,82.935278,83.078251,83.220991,83.363497,83.505768,83.647801,83.789595,83.931149,84.072461,84.213528,84.354351,84.494926,84.635252,84.775328,84.915152,85.054722,85.194036,85.333094,85.471893,85.610431,85.748707,85.886720,86.024467,86.161947,86.299157,86.436098,86.572766,86.709160,86.845278,86.981119,87.116681,87.251962,87.386960,87.521674,87.656103,87.790243,87.924094,88.057654,88.190920,88.323892,88.456568,88.588945,88.721022,88.852798,88.984270,89.115436,89.246296,89.376847,89.507087,89.637014,89.766628,89.895925,90.024905,90.153565,90.281903,90.409919,90.537609,90.664973,90.792007,90.918712,91.045084,91.171122,91.296824,91.422188,91.547212,91.671895,91.796235,91.920230,92.043877,92.167175,92.290123,92.412718,92.534959,92.656843,92.778369,92.899535,93.020339,93.140780,93.260854,93.380561,93.499898,93.618864,93.737456,93.855673,93.973514,94.090975,94.208055,94.324752,94.441065,94.556991,94.672528,94.787675,94.902429,95.016789,95.130753,95.244319,95.357484,95.470247,95.582607,95.694560,95.806105,95.917241,96.027965,96.138275,96.248169,96.357646,96.466703,96.575339,96.683551,96.791338,96.898698,97.005628,97.112126,97.218192,97.323822,97.429015,97.533770,97.638082,97.741952,97.845377,97.948355,98.050884,98.152962,98.254587,98.355757,98.456471,98.556726,98.656520,98.755851,98.854718,98.953118,99.051049,99.148510,99.245499,99.342013,99.438050,99.533609,99.628688,99.723285,99.817397,99.911024,100.004162,100.096810,100.188966,100.280628,100.371794,100.462462,100.552631,100.642298,100.731461,100.820119,100.908269,100.995910,101.083039,101.169656,101.255757,101.341341,101.426406,101.510951,101.594972,101.678469,101.761440,101.843882,101.925793,102.007173,102.088019,102.168328,102.248100,102.327333,102.406024,102.484171,102.561774,102.638830,102.715337,102.791293,102.866697,102.941547,103.015841,103.089577,103.162753,103.235369,103.307421,103.378908,103.449829,103.520181,103.589963,103.659174,103.727811,103.795872,103.863357,103.930263,103.996589,104.062333,104.127493,104.192067,104.256055,104.319454,104.382263,104.444480,104.506104,104.567133,104.627565,104.687398,104.746632,104.805265,104.863294,104.920720,104.977539,105.033751,105.089354,105.144346,105.198727,105.252494,105.305647,105.358183,105.410102,105.461401,105.512080,105.562137,105.611571,105.660381,105.708564,105.756120,105.803048,105.849346,105.895013,105.940047,105.984448,106.028213,106.071343,106.113835,106.155689,106.196903,106.237476,106.277407,106.316695,106.355339,106.393337,106.430689,106.467394,106.503449,106.538856,106.573611,106.607715,106.641166,106.673964,106.706107,106.737594,106.768426,106.798600,106.828115,106.856972,106.885169,106.912705,106.939580,106.965792,106.991342,107.016227,107.040448,107.064004,107.086893,107.109116,107.130672,107.151560,107.171779,107.191329,107.210210,107.228420,107.245959,107.262827,107.279023,107.294546,107.309397,107.323574,107.337078,107.349908,107.362063,107.373543,107.384348,107.394478,107.403932,107.412709,107.420811,107.428235,107.434983,107.441054,107.446447,107.451163,107.455202,107.458562,107.461245,107.463251,107.464578,107.465227,107.465199,107.464492,107.463108,107.461045,107.458305,107.454887,107.450791,107.446018,107.440567,107.434439,107.427634,107.420153,107.411994,107.403159,107.393648,107.383462,107.372600,107.361062,107.348850,107.335963,107.322403,107.308168,107.293260,107.277680,107.261427,107.244502,107.226906,107.208639,107.189702,107.170095,107.149819,107.128875,107.107262,107.084982,107.062036,107.038424,107.014146,106.989204,106.963598,106.937329,106.910398,106.882806,106.854553,106.825639,106.796067,106.765837,106.734950,106.703406,106.671207,106.638353,106.604846,106.570686,106.535875,106.500413,106.464301,106.427541,106.390134,106.352080,106.313380,106.274037,106.234050,106.193422,106.152152,106.110243,106.067696,106.024511,105.980690,105.936234,105.891145,105.845423,105.799070,105.752088,105.704477,105.656239,105.607375,105.557886,105.507774,105.457041,105.405687,105.353714,105.301123,105.247917,105.194095,105.139661,105.084614,105.028957,104.972692,104.915818,104.858339,104.800256,104.741570,104.682282,104.622395,104.561910,104.500828,104.439151,104.376881,104.314019,104.250567,104.186526,104.121898,104.056685,103.990889,103.924510,103.857552,103.790015,103.721900,103.653211,103.583948,103.514114,103.443709,103.372737,103.301197,103.229093,103.156426,103.083198,103.009410,102.935064,102.860163,102.784707,102.708700,102.632141,102.555034,102.477380,102.399181,102.320439,102.241156,102.161333,102.080972,102.000076,101.918645,101.836683,101.754190,101.671169,101.587622,101.503550,101.418955,101.333840,101.248205,101.162054,101.075388,100.988208,100.900517,100.812317,100.723610,100.634396,100.544680,100.454462,100.363744,100.272528,100.180816,100.088611,99.995914,99.902726,99.809051,99.714889,99.620243,99.525115,99.429507,99.333420,99.236858,99.139820,99.042310,98.944330,98.845881,98.746966,98.647586,98.547744,98.447440,98.346678,98.245460,98.143786,98.041660,97.939083,97.836056,97.732583,97.628665,97.524304,97.419502,97.314261,97.208583,97.102469,96.995922,96.888944,96.781537,96.673702,96.565442,96.456759,96.347654,96.238129,96.128187,96.017829,95.907058,95.795874,95.684281,95.572281,95.459874,95.347063,95.233850,95.120237,95.006226,94.891818,94.777016,94.661822,94.546237,94.430264,94.313904,94.197159,94.080031,93.962523,93.844635,93.726370,93.607730,93.488717,93.369333,93.249578,93.129457,93.008969,92.888117,92.766904,92.645330,92.523399,92.401110,92.278468,92.155472,92.032126,91.908431,91.784389,91.660002,91.535271,91.410199,91.284787,91.159037,91.032952,90.906532,90.779780,90.652697,90.525285,90.397547,90.269484,90.141097,90.012389,89.883361,89.754016,89.624354,89.494378,89.364089,89.233490,89.102582,88.971367,88.839847,88.708023,88.575897,88.443471,88.310746,88.177725,88.044410,87.910801,87.776901,87.642711,87.508234,87.373470,87.238423,87.103092,86.967481,86.831590,86.695422,86.558978,86.422260,86.285269,86.148008,86.010478,85.872681,85.734618,85.596291,85.457702,85.318852,85.179744,85.040378,84.900757,84.760882,84.620754,84.480377,84.339750,84.198876,84.057756,83.916392,83.774787,83.632940,83.490854,83.348531,83.205972,83.063179,82.920153,82.776897,82.633411,82.489697,82.345757,82.201593,82.057206,81.912597,81.767769,81.622723,81.477460,81.331982,81.186291,81.040388,80.894275,80.747953,80.601424,80.454690,80.307751,80.160611,80.013269,79.865729,79.717990,79.570056,79.421927,79.273605,79.125091,78.976388,78.827496,78.678417,78.529153,78.379705,78.230075,78.080264,77.930274,77.780106,77.629763,77.479244,77.328553,77.177690,77.026656,76.875455,76.724086,76.572552,76.420853,76.268993,76.116971,75.964790,75.812451,75.659955,75.507305,75.354501,75.201545,75.048438,74.895183,74.741780,74.588231,74.434537,74.280701,74.126723,73.972605,73.818349,73.663956,73.509427,73.354764,73.199968,73.045042,72.889986,72.734802,72.579491,72.424055,72.268496,72.112814,71.957012,71.801091,71.645052,71.488896,71.332626,71.176243,71.019748,70.863143,70.706429,70.549608,70.392682,70.235650,70.078516,69.921281,69.763946,69.606513,69.448982,69.291357,69.133637,68.975825,68.817923,68.659930,68.501850,68.343684,68.185432,68.027098,67.868681,67.710183,67.551607,67.392953,67.234223,67.075419,66.916541,66.757592,66.598573,66.439485,66.280330,66.121109,65.961824,65.802476,65.643067,65.483597,65.324070,65.164485,65.004844,64.845149,64.685401,64.525601,64.365751,64.205852,64.045905,63.885912,63.725873,63.565791,63.405665,63.245497,63.085288,62.925039,62.764751,62.604424,62.444059,62.283657,62.123217,61.962741,61.802228,61.641678,61.481090,61.320463,61.159798,60.999092,60.838343,60.677550,60.516709,60.355819,60.194875,60.033874,59.872813,59.711687,59.550493,59.389230,59.231036,59.070591,58.910156,58.749736,58.589330,58.428942,58.268572,58.108224,57.947898,57.787597,57.627323,57.467077,57.306862,57.146679,56.986531,56.826419,56.666346,56.506313,56.346322,56.186377,56.026477,55.866627,55.706827,55.547080,55.387388,55.227753,55.068177,54.908663,54.749212,54.589826,54.430509,54.271261,54.112086,53.952986,53.793962,53.635017,53.476154,53.317374,53.158681,53.000075,52.841561,52.683139,52.524813,52.366585,52.208457,52.050432,51.892512,51.734700,51.576998,51.419409,51.261935,51.104579,50.947344,50.790231,50.633245,50.476387,50.319660,50.163067,50.006610,49.850293,49.694118,49.538088,49.382205,49.226473,49.070895,48.915472,48.760209,48.605109,48.450173,48.295406,48.140810,47.986388,47.832144,47.678080,47.524200,47.370507,47.217004,47.063694,46.910581,46.757668,46.604957,46.452454,46.300160,46.148080,45.996217,45.844574,45.693155,45.541964,45.391003,45.240277,45.089790,44.939544,44.789545,44.639795,44.490298,44.341059,44.192081,44.043368,43.894924,43.746753,43.598859,43.451246,43.303919,43.156881,43.010137,42.863691,42.717548,42.571710,42.426184,42.280974,42.136083,41.991517,41.847279,41.703376,41.559811,41.416588,41.273714,41.131192,40.989027,40.847225,40.705790,40.564728,40.424042,40.283740,40.143824,40.004302,39.865178,39.726457,39.588144,39.450246,39.312768,39.175715,39.039092,38.902906,38.767162,38.631866,38.497023,38.362640,38.228722,38.095276,37.962307,37.829821,37.697825,37.566325,37.435327,37.304838,37.174863,37.045409,36.916484,36.788092,36.660242,36.532939,36.406190,36.280003,36.154383,36.029338,35.904876,35.781002,35.657724,35.535050,35.412985,35.291539,35.170717,35.050528,34.930978,34.812076,34.693829,34.576244,34.459330,34.343093,34.227542,34.112685,33.998529,33.885083,33.772353,33.660350,33.549080,33.438552,33.328774,33.219754,0
